ZipCode,SalePrice,Acreage,LandValue,BuildingValue,TotalValue,FinishedArea,YearBuilt,Bedrooms,FullBath,HalfBath,Parks Per Zip,Acres of Parks Per Zip,ADA Park in Zip,Sports Fields in Zip,Walk Path in Zip
37115,70000,0.22,16000,53500,69500,792,1950,2,1,0,3,1001.9100000000001,True,True,True
37115,153500,0.27,25000,76700,105800,1373,1966,3,1,0,3,1001.9100000000001,True,True,True
37115,80000,0.52,25000,68600,97100,1233,1955,2,1,0,3,1001.9100000000001,True,True,True
37115,132650,0.18,18000,79900,98300,1282,1988,3,2,0,3,1001.9100000000001,True,True,True
37115,170595,0.22,18000,79500,97500,1506,1989,3,2,0,3,1001.9100000000001,True,True,True
37115,205000,0.53,27000,98700,147000,1993,1987,3,2,0,3,1001.9100000000001,True,True,True
37138,65200,0.34,17000,81000,104700,1262,1934,3,2,0,1,2.39,False,True,False
37138,217000,0.22,35000,255300,290300,3152.44995,1997,3,3,0,1,2.39,False,True,False
37138,135000,0.24,13000,139300,152300,1514,1996,3,2,0,1,2.39,False,True,False
37138,85000,0.59,35000,129600,174100,2340,1940,3,3,0,1,2.39,False,True,False
37138,144500,0.23,30000,111900,141900,1414,1991,3,2,0,1,2.39,False,True,False
37138,375000,0.48,90000,245500,375700,4455.10999,1987,4,5,0,1,2.39,False,True,False
37138,77000,0.43,22500,80100,102600,1008,1940,3,1,0,1,2.39,False,True,False
37138,115000,0.41,25000,112800,137800,1610,1974,3,2,0,1,2.39,False,True,False
37138,50000,0.19,17000,52400,69400,910,1930,2,1,0,1,2.39,False,True,False
37138,88000,0.37,26000,74300,100300,1075,1960,3,1,0,1,2.39,False,True,False
37138,112000,0.36,26000,87300,113300,1602,1955,3,2,0,1,2.39,False,True,False
37138,131300,0.23,26000,99200,125200,1191,1997,3,2,0,1,2.39,False,True,False
37138,123500,0.39,30000,119100,149100,2450,1968,3,1,1,1,2.39,False,True,False
37138,55000,0.22,25000,57200,84600,1080,1940,3,1,0,1,2.39,False,True,False
37138,84400,0.16,19000,86700,105700,1899.60004,1930,4,3,0,1,2.39,False,True,False
37138,173000,0.39,73500,121100,194600,2877,1955,3,2,0,1,2.39,False,True,False
37138,134900,0.1,27000,122200,149200,1113,1928,3,2,0,1,2.39,False,True,False
37138,41000,0.35,12000,113800,125800,1305,1924,3,2,0,1,2.39,False,True,False
37138,152250,0.23,30000,137400,167400,1681,1987,3,2,0,1,2.39,False,True,False
37138,70000,0.2,25000,76800,101800,1458,2000,4,2,0,1,2.39,False,True,False
37138,100000,0.29,25000,77200,102200,1174,1977,3,2,0,1,2.39,False,True,False
37138,114900,0.13,17000,76100,93100,858,1928,3,1,0,1,2.39,False,True,False
37138,93500,0.1,17000,58100,78600,929,1928,3,1,0,1,2.39,False,True,False
37138,185000,0.22,78800,127200,209700,1612,1928,4,2,0,1,2.39,False,True,False
37138,99000,0.29,17000,60300,77300,1100,1928,3,1,0,1,2.39,False,True,False
37138,75500,0.17,15000,66300,81300,912,1934,3,1,0,1,2.39,False,True,False
37138,25000,0.05,10500,19500,30000,624,1934,1,1,0,1,2.39,False,True,False
37138,93500,0.2,12000,75900,87900,930,1956,2,1,0,1,2.39,False,True,False
37138,224000,0.17,35000,255300,290300,3152.44995,1997,3,3,0,1,2.39,False,True,False
37138,356250,0.36,90000,267700,357700,3364,2012,4,3,0,1,2.39,False,True,False
37138,170000,0.27,25000,111100,147900,1865.5,1974,3,1,1,1,2.39,False,True,False
37138,142000,0.46,25000,113200,138700,2071,1977,3,1,0,1,2.39,False,True,False
37138,135000,0.29,17000,143700,173600,1777,1956,4,2,1,1,2.39,False,True,False
37138,60000,0.48,17000,48000,65000,880,1930,3,1,0,1,2.39,False,True,False
37138,142000,0.37,25000,96200,141600,1908,1963,3,1,0,1,2.39,False,True,False
37138,89000,0.12,17000,61200,81900,1368,1928,3,1,0,1,2.39,False,True,False
37138,80000,0.42,25000,71800,101200,1311,1958,3,1,0,1,2.39,False,True,False
37138,76500,0.28,17000,60300,77300,2064,1928,4,2,0,1,2.39,False,True,False
37138,135000,0.12,27000,87000,119100,1134,1928,3,1,0,1,2.39,False,True,False
37138,305000,0.23,78800,245200,339100,4018,1924,5,4,0,1,2.39,False,True,False
37138,125000,0.11,27000,89800,116800,1142,1928,3,1,0,1,2.39,False,True,False
37138,110000,0.2,17000,91300,115900,1832,1934,3,1,1,1,2.39,False,True,False
37138,118500,0.07,17000,84700,101700,1093.75,2012,3,2,0,1,2.39,False,True,False
37138,70000,0.09,17000,65800,82800,1920,1928,6,2,0,1,2.39,False,True,False
37138,90000,0.09,17000,84500,101500,1151,1928,3,1,0,1,2.39,False,True,False
37138,125500,0.33,17000,113500,130500,1492,1952,3,2,0,1,2.39,False,True,False
37138,75000,0.17,15000,59400,74400,937,1934,2,1,0,1,2.39,False,True,False
37138,400000,0.63,249000,158900,409100,2592.91998,1958,3,3,0,1,2.39,False,True,False
37138,367500,1.1,99000,209200,348500,5398.75,1975,4,4,0,1,2.39,False,True,False
37138,350000,0.59,300000,197500,510200,2293.29999,1960,2,2,1,1,2.39,False,True,False
37138,367000,0.39,90000,260900,350900,3666,2006,4,4,0,1,2.39,False,True,False
37138,130000,0.26,25000,105300,130300,1272,1992,3,2,0,1,2.39,False,True,False
37138,98000,0.49,17000,70300,87300,1092,1948,3,1,0,1,2.39,False,True,False
37138,40000,0.08,17000,51600,68600,851,1934,2,1,0,1,2.39,False,True,False
37138,89628,0.09,17000,57200,74200,995,1930,3,1,0,1,2.39,False,True,False
37138,139750,0.14,27000,96100,127700,1120,1928,3,1,0,1,2.39,False,True,False
37138,89900,0.08,17000,77400,94400,1171,1930,3,1,0,1,2.39,False,True,False
37138,99000,0.09,17000,84400,101400,898.16,1923,3,1,0,1,2.39,False,True,False
37138,139900,0.11,27000,112900,139900,1560,1940,3,2,0,1,2.39,False,True,False
37138,120500,0.25,17000,96100,116700,1530,1950,4,1,0,1,2.39,False,True,False
37138,64900,0.06,17000,76700,93700,854,1930,3,1,0,1,2.39,False,True,False
37138,107521,0.16,17000,94500,113200,860,1930,3,1,0,1,2.39,False,True,False
37138,20000,0.18,27000,126500,153500,1532,1950,3,2,0,1,2.39,False,True,False
37138,30000,0.2,15000,65600,83500,1698,1940,4,2,0,1,2.39,False,True,False
37138,126498,0.21,15000,207900,222900,2129,1961,3,2,1,1,2.39,False,True,False
37138,60000,0.17,15000,86900,101900,2193,1934,3,1,0,1,2.39,False,True,False
37138,79900,0.17,15000,63400,78400,768,1938,2,1,0,1,2.39,False,True,False
37138,38000,0.11,12000,56900,68900,884,1930,3,1,0,1,2.39,False,True,False
37138,175000,0.23,19500,172000,191500,1843,2007,3,2,1,1,2.39,False,True,False
37138,127000,0.26,26000,100500,126500,1257,1994,3,2,0,1,2.39,False,True,False
37138,149900,0.27,26000,122800,148800,1489,1998,3,3,0,1,2.39,False,True,False
37138,400000,1.1,250000,171000,426700,2763,1967,4,3,0,1,2.39,False,True,False
37138,255000,1.04,99000,156000,267900,2608,1968,3,2,0,1,2.39,False,True,False
37138,335000,0.97,90000,241600,358900,4340,1974,4,3,0,1,2.39,False,True,False
37138,222500,0.98,90000,131900,221900,2578,1966,3,2,0,1,2.39,False,True,False
37138,145000,0.53,35000,102300,140000,1650,1979,3,3,0,1,2.39,False,True,False
37138,45905,0.24,12500,67900,88800,805,1984,2,1,0,1,2.39,False,True,False
37138,360000,0.51,90000,308100,398100,3507,2006,4,3,1,1,2.39,False,True,False
37138,93000,0.22,25000,57200,84600,1080,1940,3,1,0,1,2.39,False,True,False
37138,123500,0.25,25000,85200,122100,1400,1972,3,1,1,1,2.39,False,True,False
37138,84900,0.28,17000,52400,86200,836,1959,2,1,0,1,2.39,False,True,False
37138,83000,0.33,17000,57400,74400,988,1948,2,1,0,1,2.39,False,True,False
37138,61500,0.34,17000,76900,97500,1070,1934,2,1,0,1,2.39,False,True,False
37138,87000,0.1,17000,60400,81100,862,1927,3,1,0,1,2.39,False,True,False
37138,115750,0.11,27000,131700,164100,1624,1928,3,2,0,1,2.39,False,True,False
37138,136000,0.11,27000,102100,131600,1344,1927,3,2,0,1,2.39,False,True,False
37138,150000,0.11,27000,112500,145100,1716,1930,3,1,1,1,2.39,False,True,False
37138,43500,0.1,27000,123500,150500,1068,1928,3,1,0,1,2.39,False,True,False
37138,52000,0.09,17000,77800,94800,858,1932,3,1,0,1,2.39,False,True,False
37138,72000,0.46,12000,69200,86300,894,1940,2,1,0,1,2.39,False,True,False
37138,21000,0.17,15000,100500,115500,1104,2015,3,2,0,1,2.39,False,True,False
37138,16000,0.17,15000,100500,115500,1104,2015,3,2,0,1,2.39,False,True,False
37138,21000,0.15,15000,100500,115500,1104,2015,3,2,0,1,2.39,False,True,False
37138,16000,0.15,15000,100500,115500,1104,2015,3,2,0,1,2.39,False,True,False
37138,159900,0.24,26000,133600,159600,1717,1995,3,2,0,1,2.39,False,True,False
37138,159000,0.23,26000,145800,171800,1779,1997,3,2,0,1,2.39,False,True,False
37138,91700,0.72,35000,56100,95000,1243,1940,4,1,0,1,2.39,False,True,False
37138,163800,0.64,35000,128600,163600,1431,1955,4,1,0,1,2.39,False,True,False
37138,299900,0.75,90000,164700,254700,3484,1968,5,4,0,1,2.39,False,True,False
37138,64900,0.28,12500,71900,84400,925,1983,1,1,0,1,2.39,False,True,False
37138,93000,0.2,25000,59200,84400,1132,1940,3,1,0,1,2.39,False,True,False
37138,87500,0.18,25000,40600,65600,1015,1940,3,1,0,1,2.39,False,True,False
37138,135000,0.34,25000,93500,118500,2100,1979,4,2,2,1,2.39,False,True,False
37138,50000,0.17,19000,73600,92600,1268,1938,3,1,0,1,2.39,False,True,False
37138,110000,0.8,17000,115100,132100,1890,1948,4,3,0,1,2.39,False,True,False
37138,120000,0.5,17000,73800,90800,1920,1931,5,2,0,1,2.39,False,True,False
37138,115500,0.11,27000,107800,134800,1436,1928,3,2,0,1,2.39,False,True,False
37138,135000,0.48,17000,98800,125100,1525,1940,3,2,0,1,2.39,False,True,False
37138,60000,0.07,17000,49800,66800,854,1930,2,1,0,1,2.39,False,True,False
37138,105000,0.27,17000,77200,99000,1207,1945,2,1,0,1,2.39,False,True,False
37138,201000,0.12,27000,156200,183200,1744.2,1931,4,2,0,1,2.39,False,True,False
37138,145000,0.38,17000,134700,151700,1772,1954,3,1,1,1,2.39,False,True,False
37138,75000,0.27,26000,114000,140000,2443.73999,1962,3,1,1,1,2.39,False,True,False
37138,75000,0.17,15000,79300,94300,1081,1977,2,1,0,1,2.39,False,True,False
37138,150000,0.24,26000,122900,148900,1268,2005,3,2,0,1,2.39,False,True,False
37138,134000,0.24,30000,122900,152900,1632,1989,3,2,0,1,2.39,False,True,False
37138,345000,0.42,90000,221500,311500,3367.34003,2000,4,3,1,1,2.39,False,True,False
37138,154900,0.23,30000,134600,164600,1872,1987,3,3,0,1,2.39,False,True,False
37138,105900,0.17,17000,172400,193500,1572,1924,3,2,0,1,2.39,False,True,False
37138,55000,0.32,17000,78200,95200,1354,1928,3,1,0,1,2.39,False,True,False
37138,65000,0.09,17000,70500,87500,854,1934,2,1,0,1,2.39,False,True,False
37138,97900,0.17,15000,53400,68400,1287,1935,2,1,0,1,2.39,False,True,False
37138,800000,0.25,400000,519000,931300,6557.57003,2000,4,4,1,1,2.39,False,True,False
37138,139900,0.35,25000,108800,133800,2008.25,1973,3,2,0,1,2.39,False,True,False
37138,170000,0.27,30000,139000,169000,1944,1986,3,3,0,1,2.39,False,True,False
37138,109000,0.23,25000,68700,93700,1050,1972,3,1,0,1,2.39,False,True,False
37138,41000,0.32,17000,80100,97100,854,1928,3,1,0,1,2.39,False,True,False
37138,69000,0.19,17000,52400,69400,910,1930,2,1,0,1,2.39,False,True,False
37138,102500,0.17,17000,77200,98400,869,1928,3,1,0,1,2.39,False,True,False
37138,590000,0.17,400000,192000,592000,3058.07996,1998,3,3,0,1,2.39,False,True,False
37138,415000,0.24,250000,353800,603800,3741.25,2005,4,4,1,1,2.39,False,True,False
37138,172800,0.2,26000,156200,182200,1834,1997,3,3,0,1,2.39,False,True,False
37138,185000,0.23,19500,172000,191500,1843,2007,3,2,1,1,2.39,False,True,False
37138,239000,0.94,90000,115000,205000,2444,1972,3,3,0,1,2.39,False,True,False
37138,60000,0.17,19000,53100,72100,2240,1934,3,3,0,1,2.39,False,True,False
37138,98621,0.32,17000,76300,102100,1002,1928,3,1,0,1,2.39,False,True,False
37138,155000,0.19,27000,108100,136600,1260,1928,3,1,1,1,2.39,False,True,False
37138,190000,0.11,27000,158400,191600,1505,1928,3,2,0,1,2.39,False,True,False
37138,218000,0.1,27000,161700,203100,1800,1917,4,1,0,1,2.39,False,True,False
37138,140000,0.98,26000,165000,195000,2349,1976,3,2,0,1,2.39,False,True,False
37138,437000,0.19,200000,228400,440600,4342.5,1997,5,3,1,1,2.39,False,True,False
37138,58000,0.34,26000,110900,136900,1233,1974,3,1,1,1,2.39,False,True,False
37138,410000,0.99,250000,201600,471200,4264.00006,1967,3,4,0,1,2.39,False,True,False
37138,388000,1.33,99000,185600,301700,3292,1968,3,3,0,1,2.39,False,True,False
37138,111000,0.43,30000,86600,116600,2150,1963,4,2,1,1,2.39,False,True,False
37138,32500,0.09,15000,65300,80300,1224,1950,2,1,0,1,2.39,False,True,False
37138,52000,0.11,17000,85300,102300,866,1928,2,1,0,1,2.39,False,True,False
37138,192000,0.11,27000,141900,168900,1624,1928,3,1,1,1,2.39,False,True,False
37138,112200,0.14,17000,130200,147200,1587,1934,4,2,0,1,2.39,False,True,False
37138,105000,0.29,26000,85400,114400,1408,1960,3,1,0,1,2.39,False,True,False
37138,99900,0.09,17000,77800,94800,858,1932,3,1,0,1,2.39,False,True,False
37138,125000,0.36,17000,119100,136100,2362,1955,4,2,0,1,2.39,False,True,False
37138,139000,0.27,15000,112400,131200,1368,1958,3,1,0,1,2.39,False,True,False
37138,143500,0.23,26000,149600,175600,1772,1996,3,2,0,1,2.39,False,True,False
37138,142750,0.22,26000,102900,128900,1264,1996,3,2,0,1,2.39,False,True,False
37138,125000,0.19,26000,96300,122300,1204,1997,3,2,0,1,2.39,False,True,False
37138,146500,0.21,26000,107800,133800,1273,2000,3,2,0,1,2.39,False,True,False
37138,114500,0.23,26000,94500,120500,1242,1998,3,2,0,1,2.39,False,True,False
37138,155000,0.23,30000,114900,144900,1438,1991,3,2,0,1,2.39,False,True,False
37138,193000,0.95,90000,116100,227700,2032,1973,3,2,1,1,2.39,False,True,False
37138,270000,1.12,99000,172100,301600,3832.07996,1977,3,3,0,1,2.39,False,True,False
37138,142000,0.29,25000,85600,111900,1541,1977,2,1,0,1,2.39,False,True,False
37138,87684,0.24,17000,78200,100700,1221,1958,3,1,0,1,2.39,False,True,False
37138,93000,0.11,17000,65200,82200,1040,1924,2,1,0,1,2.39,False,True,False
37138,99900,0.32,17000,80100,97100,854,1928,3,1,0,1,2.39,False,True,False
37138,139900,0.12,27000,108500,135500,1120,1927,3,1,1,1,2.39,False,True,False
37138,117300,0.11,27000,115500,142500,1350,1928,3,1,1,1,2.39,False,True,False
37138,154900,0.22,17000,126500,143500,1795,1959,2,1,1,1,2.39,False,True,False
37138,185000,0.25,27000,162000,189000,1444,1928,3,2,1,1,2.39,False,True,False
37138,191000,0.1,27000,150400,177400,1568,1928,3,1,1,1,2.39,False,True,False
37138,375000,1.08,300000,1249900,1549900,10788.58008,2015,6,6,0,1,2.39,False,True,False
37138,129500,0.29,25000,103700,128700,1739,1971,3,2,0,1,2.39,False,True,False
37138,113000,0.2,17000,96300,113300,1596,1934,3,2,0,1,2.39,False,True,False
37138,97250,0.06,17000,76700,93700,854,1930,3,1,0,1,2.39,False,True,False
37138,99900,0.09,17000,70500,87500,854,1934,2,1,0,1,2.39,False,True,False
37138,92000,0.09,17000,66300,83300,854,1930,3,2,0,1,2.39,False,True,False
37138,128000,0.28,26000,64200,91000,1195,1960,2,1,0,1,2.39,False,True,False
37138,122000,0.3,17000,92300,109300,1230,1954,3,1,0,1,2.39,False,True,False
37138,81000,0.21,15000,207900,222900,2129,1961,3,2,1,1,2.39,False,True,False
37138,73485,0.17,15000,53500,68500,832,1945,2,1,0,1,2.39,False,True,False
37138,125000,0.19,26000,98400,124400,1227,1997,3,2,0,1,2.39,False,True,False
37138,83000,0.2,25000,56900,81900,1090,1948,2,2,0,1,2.39,False,True,False
37138,144350,0.21,30000,107100,137100,1390,1987,3,3,0,1,2.39,False,True,False
37138,149000,0.37,25000,127300,152300,1938,1973,3,1,1,1,2.39,False,True,False
37138,130000,0.24,25000,115500,140500,1789.28998,1994,3,2,0,1,2.39,False,True,False
37138,45500,0.48,17000,48000,65000,880,1930,3,1,0,1,2.39,False,True,False
37138,125000,0.11,17000,82600,101600,936,1928,3,1,0,1,2.39,False,True,False
37138,113500,0.32,17000,69000,93300,1200,1947,3,1,0,1,2.39,False,True,False
37138,112000,0.28,17000,97800,114800,1162,1934,3,2,0,1,2.39,False,True,False
37138,131400,0.38,26000,104500,130500,1560,1960,3,1,1,1,2.39,False,True,False
37138,73000,0.09,17000,50800,67800,895,1930,3,1,0,1,2.39,False,True,False
37138,77500,0.08,17000,88200,105200,889,1930,3,1,0,1,2.39,False,True,False
37138,197000,1,99000,133300,232300,2292.94006,1978,4,4,0,1,2.39,False,True,False
37138,549000,1.57,108000,270600,442800,5320.35001,1981,5,4,1,1,2.39,False,True,False
37138,155000,0.34,25000,116500,156700,2037,1974,3,2,0,1,2.39,False,True,False
37138,140000,0.27,25000,98700,123700,1600,1981,3,2,0,1,2.39,False,True,False
37138,89600,0.34,17000,62200,79200,872,1951,2,1,0,1,2.39,False,True,False
37138,165500,0.4,78800,79700,158500,1714,1955,3,2,0,1,2.39,False,True,False
37138,108000,0.34,17000,63600,80600,2000,1930,6,2,0,1,2.39,False,True,False
37138,43000,0.07,17000,47600,64600,851,1930,3,1,0,1,2.39,False,True,False
37138,68000,0.09,17000,50800,67800,895,1933,2,1,0,1,2.39,False,True,False
37138,139900,0.2,26000,97200,123200,1206,1996,3,2,0,1,2.39,False,True,False
37138,167285,0.24,26000,121500,147500,1457,1999,3,2,0,1,2.39,False,True,False
37138,65000,0.18,25000,28900,53900,2128,2000,3,2,0,1,2.39,False,True,False
37138,133700,0.24,25000,84800,115200,1325,1973,3,1,1,1,2.39,False,True,False
37138,60000,0.61,17000,73900,90900,851,1930,3,1,0,1,2.39,False,True,False
37138,47000,0.13,17000,85600,105100,911,1930,3,1,0,1,2.39,False,True,False
37138,450000,0.96,25000,84600,109600,1737,1958,3,2,0,1,2.39,False,True,False
37138,137000,0.29,17000,94700,121600,1672,1947,2,2,1,1,2.39,False,True,False
37138,116250,0.09,17000,101300,118300,1702,1930,3,1,0,1,2.39,False,True,False
37138,149000,0.1,27000,123500,150500,1068,1928,3,1,0,1,2.39,False,True,False
37138,85900,0.25,17000,64200,81200,1066,1930,2,1,0,1,2.39,False,True,False
37138,170000,0.14,27000,109600,137300,1383,1933,3,1,0,1,2.39,False,True,False
37138,97500,0.11,27000,57500,84500,1252.89999,1928,2,1,0,1,2.39,False,True,False
37138,97500,0.11,27000,59700,86700,790,1928,2,1,0,1,2.39,False,True,False
37138,68000,0.3,17000,70800,87800,869,1930,3,1,0,1,2.39,False,True,False
37138,45000,0.12,12000,56900,68900,884,1930,3,1,0,1,2.39,False,True,False
37138,175900,0.23,26000,151200,177200,1824,1996,3,2,0,1,2.39,False,True,False
37138,135500,0.2,26000,101700,127700,1308,1997,3,2,0,1,2.39,False,True,False
37138,168000,0.56,37000,110600,147600,1987,1968,4,3,0,1,2.39,False,True,False
37138,341000,0.42,90000,220800,311800,2819,2001,4,2,1,1,2.39,False,True,False
37138,332000,0.34,90000,201000,291000,2774,2004,4,2,1,1,2.39,False,True,False
37138,124900,0.25,25000,98000,123000,1200,2006,3,2,0,1,2.39,False,True,False
37138,79700,0.22,12500,70000,82500,925,1984,1,1,0,1,2.39,False,True,False
37138,70000,0.26,12500,78400,90900,902,1983,2,1,0,1,2.39,False,True,False
37138,45000,0.2,25000,35600,60600,886,1943,2,1,0,1,2.39,False,True,False
37138,139000,0.32,25000,125100,161800,2186.25,1974,4,2,1,1,2.39,False,True,False
37138,137000,0.22,25000,106400,131400,2000,1960,3,2,0,1,2.39,False,True,False
37138,98500,0.12,17000,57200,74200,827,1928,3,1,0,1,2.39,False,True,False
37138,115000,0.11,17000,85300,102300,866,1928,2,1,0,1,2.39,False,True,False
37138,100000,0.09,17000,73100,90100,851,1930,2,1,0,1,2.39,False,True,False
37138,183000,0.11,27000,115500,142500,1350,1928,3,1,1,1,2.39,False,True,False
37138,102500,0.11,17000,74600,91600,1141,1934,3,2,0,1,2.39,False,True,False
37138,112000,0.07,17000,80800,97800,869,1930,3,1,0,1,2.39,False,True,False
37138,153000,0.11,27000,117100,144100,978,1928,3,2,0,1,2.39,False,True,False
37138,370000,0.41,105000,157000,270100,1920,1974,3,3,0,1,2.39,False,True,False
37138,114900,0.67,17000,73500,92400,1222,1930,3,1,0,1,2.39,False,True,False
37138,99900,0.26,12000,86800,98800,957,1930,2,1,0,1,2.39,False,True,False
37138,125900,0.23,26000,162600,188600,2123,1999,4,3,0,1,2.39,False,True,False
37138,359900,0.99,90000,209500,299500,3516,1974,5,3,0,1,2.39,False,True,False
37138,330000,0.5,90000,251700,341700,3523,1991,4,3,0,1,2.39,False,True,False
37138,68000,0.3,17000,59100,76100,902,1930,2,1,0,1,2.39,False,True,False
37138,112000,0.17,19000,73600,92600,1268,1938,3,1,0,1,2.39,False,True,False
37138,127000,0.17,17000,102300,119300,1671,1927,3,1,0,1,2.39,False,True,False
37138,93000,0.11,17000,63500,80500,1237,1924,3,1,0,1,2.39,False,True,False
37138,114000,0.11,17000,62800,79800,948,1928,2,1,0,1,2.39,False,True,False
37138,350000,1.12,106200,358600,467000,3778.10999,2016,4,3,1,1,2.39,False,True,False
37138,111500,0.11,27000,91800,118800,1050,1928,3,1,1,1,2.39,False,True,False
37138,131000,0.19,27000,100600,135000,1320,1928,3,1,1,1,2.39,False,True,False
37138,163000,0.11,27000,105700,132700,1050,1934,3,1,0,1,2.39,False,True,False
37138,75000,0.2,17000,54300,76600,929,1930,3,2,0,1,2.39,False,True,False
37138,250000,0.11,27000,174400,204300,1560,1924,4,2,1,1,2.39,False,True,False
37138,314900,0.52,105000,165300,274700,1686,1957,3,1,1,1,2.39,False,True,False
37138,160000,0.29,12000,123500,143500,1750,1935,2,1,0,1,2.39,False,True,False
37138,90625,0.16,12000,70600,82600,1700,1940,4,2,0,1,2.39,False,True,False
37138,22000,0.07,15000,67800,82800,1008,1930,2,1,1,1,2.39,False,True,False
37138,143500,0.34,26000,110900,136900,1233,1974,3,1,1,1,2.39,False,True,False
37138,160000,0.36,26000,116000,161100,1500,1962,3,1,0,1,2.39,False,True,False
37138,136500,0.21,26000,100900,126900,1250,1997,3,2,0,1,2.39,False,True,False
37138,210000,2.64,41900,119300,167100,1247,1937,2,1,0,1,2.39,False,True,False
37138,299000,1.03,99000,119700,218700,2221,1967,4,2,0,1,2.39,False,True,False
37138,260000,1.13,99000,122900,221900,2615,1967,3,2,0,1,2.39,False,True,False
37138,100000,0.22,17000,106400,123400,1751,1958,3,3,0,1,2.39,False,True,False
37138,103500,0.27,17000,66700,83700,925,1959,2,1,0,1,2.39,False,True,False
37138,86000,0.27,17000,56500,84100,874,1959,3,1,0,1,2.39,False,True,False
37138,86500,0.14,17000,65400,83400,880,1932,2,1,0,1,2.39,False,True,False
37138,115800,0.1,17000,84000,101000,1946,1930,3,1,1,1,2.39,False,True,False
37138,110000,0.3,17000,84200,101200,1152,1948,2,1,0,1,2.39,False,True,False
37138,55000,0.11,17000,109200,128800,1080,1928,3,1,0,1,2.39,False,True,False
37138,166000,0.11,27000,104000,131000,1050,1928,3,1,1,1,2.39,False,True,False
37138,185000,0.11,27000,137200,165100,1398,1930,3,1,1,1,2.39,False,True,False
37138,221500,0.28,17000,205600,222600,2440,1951,4,2,0,1,2.39,False,True,False
37138,11500,0.94,6800,143900,165800,1260,2015,3,1,1,1,2.39,False,True,False
37138,60000,0.21,15000,44200,59600,1040,1935,2,1,0,1,2.39,False,True,False
37138,422900,0.25,220000,453500,673500,4721,2015,4,4,0,1,2.39,False,True,False
37138,137500,0.21,26000,98300,124300,1232,1997,3,2,0,1,2.39,False,True,False
37138,139900,0.25,26000,101700,127700,1308,1997,3,2,0,1,2.39,False,True,False
37138,340000,0.34,90000,238600,328600,3183,2005,3,2,1,1,2.39,False,True,False
37138,345000,2.08,108000,213400,365900,4077,1974,5,4,0,1,2.39,False,True,False
37138,80000,0.26,12500,72600,85100,925,1984,2,1,0,1,2.39,False,True,False
37138,159900,0.24,30000,137500,167500,1932,1987,3,3,0,1,2.39,False,True,False
37138,150000,0.3,25000,93400,118400,1447,1973,3,2,0,1,2.39,False,True,False
37138,144900,0.25,25000,80300,105300,1576,1980,4,2,0,1,2.39,False,True,False
37138,104900,0.17,17000,75500,92500,814,1930,3,1,0,1,2.39,False,True,False
37138,119900,0.34,25000,72500,97500,1000,1960,3,1,0,1,2.39,False,True,False
37138,135000,0.92,73500,73800,147300,1424,1950,2,1,0,1,2.39,False,True,False
37138,124500,0.13,17000,85600,105100,911,1930,3,1,0,1,2.39,False,True,False
37138,122000,0.42,17000,77900,101300,1237.5,1948,2,1,0,1,2.39,False,True,False
37138,190000,0.16,27000,154700,190300,1810,1918,4,2,0,1,2.39,False,True,False
37138,129100,0.11,27000,179500,206500,1668,1928,4,2,0,1,2.39,False,True,False
37138,90000,0.39,13600,71900,85500,1204,1940,3,1,0,1,2.39,False,True,False
37138,128999,0.34,26000,102600,130300,1599,1960,2,1,0,1,2.39,False,True,False
37138,107000,0.09,17000,86900,103900,884,1930,2,1,0,1,2.39,False,True,False
37138,148900,0.25,17000,119700,136700,1476,1930,3,1,0,1,2.39,False,True,False
37138,145000,0.71,26000,118800,144800,1485,1963,3,1,1,1,2.39,False,True,False
37138,98700,0.26,26000,38900,75000,780,1930,2,1,0,1,2.39,False,True,False
37138,137000,0.2,26000,103200,129200,1232,1997,3,2,0,1,2.39,False,True,False
37138,375000,0.62,90000,228600,318600,3116,2003,3,2,1,1,2.39,False,True,False
37138,354000,0.46,90000,298000,388000,3345.52,2001,4,4,1,1,2.39,False,True,False
37138,125000,0.4,25000,63900,89100,1472,1933,2,1,0,1,2.39,False,True,False
37138,163900,0.27,25000,114600,139600,1745,1975,3,2,0,1,2.39,False,True,False
37138,160000,0.46,25000,97100,122100,1795.5,1972,2,2,0,1,2.39,False,True,False
37138,128500,0.26,25000,85700,117400,1386,1972,3,1,1,1,2.39,False,True,False
37138,89000,0.27,25000,76700,101700,1188,1977,3,1,1,1,2.39,False,True,False
37138,114900,0.17,19000,84300,103300,1149,1934,3,2,0,1,2.39,False,True,False
37138,100000,0.11,17000,74900,91900,875,1931,3,1,0,1,2.39,False,True,False
37138,119000,0.12,17000,94100,111100,916,1928,3,1,0,1,2.39,False,True,False
37138,112500,0.25,17000,67300,84300,768,1948,2,1,0,1,2.39,False,True,False
37138,160000,0.34,17000,130100,147100,1846.67004,1935,3,2,0,1,2.39,False,True,False
37138,166500,0.11,27000,91800,118800,1050,1928,3,1,1,1,2.39,False,True,False
37138,168500,0.11,27000,114900,146300,1578,1918,3,1,1,1,2.39,False,True,False
37138,132700,0.34,17000,76700,94200,1538,1930,3,2,0,1,2.39,False,True,False
37138,175000,0.45,17000,134900,165100,2192,1950,3,2,0,1,2.39,False,True,False
37138,116000,0.23,12000,82300,94300,900,1950,3,1,0,1,2.39,False,True,False
37138,28000,0.07,15000,67800,82800,1008,1930,2,1,1,1,2.39,False,True,False
